ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
AKAM,2026-02-20,2026-02-20,2026-03-18,5-10%,-8.988,99.74,109.59,tp_gap_filled,54.6046,5446.26,9.876,537.85,18
JBL,2026-03-18,2026-03-18,2026-03-19,5-10%,-5.584,247.7,262.35,tp_gap_filled,20.5539,5091.2,5.914,301.11,1
FCX,2026-03-19,2026-03-19,2026-03-24,5-10%,-5.356,52.48,55.45,tp_gap_filled,97.1195,5096.83,5.659,288.45,3
SNDK,2026-03-25,2026-03-25,2026-04-01,5-10%,-7.328,651.0,702.48,tp_gap_filled,7.779,5064.16,7.908,400.47,5
COHR,2026-04-02,2026-04-02,2026-04-06,5-10%,-5.165,235.0,247.8,tp_gap_filled,21.6149,5079.51,5.447,276.67,1
AIG,2026-01-06,2026-01-06,2026-04-08,5-10%,-5.558,79.69,77.43,time_exit,70.8355,5644.88,-2.836,-160.09,63
AMZN,2026-02-06,2026-02-06,2026-04-08,5-10%,-8.977,202.7,222.69,tp_gap_filled,26.5522,5382.14,9.862,530.78,41
BG,2026-04-08,2026-04-08,2026-04-09,5-10%,-5.298,120.3,127.03,tp_gap_filled,43.3487,5214.85,5.594,291.74,1
CSGP,2026-02-25,2026-02-25,2026-04-13,5-10%,-5.209,46.59,35.4084,stop,115.0531,5360.32,-24.0,-1286.48,32
COF,2026-01-12,2026-01-12,2026-04-14,5-10%,-7.725,229.95,199.84,time_exit,24.3734,5604.67,-13.094,-733.88,63
SYF,2026-01-12,2026-01-12,2026-04-14,5-10%,-8.781,79.26,75.55,time_exit,70.7624,5608.63,-4.681,-262.53,63
CVNA,2026-02-19,2026-02-19,2026-04-14,5-10%,-5.43,68.38,72.306,tp_gap_filled,79.1415,5411.7,5.741,310.71,37
